scheme,domainLength,digitsInDomain,specialInDomain,dotsInDomain,numberDomainSegments,lengthSegmentsRatioDomain,pathLength,digitsInPath,specialInPath,numberQuersSegments,lengthQuerySegRatio,schemeInQuery,longestCharRatio,longestDigitRatio,phishWord,ip,phish
2,19,0,1,1,2,0.5,41,0,6,1,1.0,1,0.1785714285714285,0.0119047619047619,0,0,1
1,37,0,2,2,3,0.3333333333333333,1,0,1,0,0.0,0,0.6444444444444445,0.0,0,0,1
2,27,0,2,2,3,0.3333333333333333,9,0,2,1,1.0,0,0.3653846153846153,0.0961538461538461,1,0,1
2,20,0,3,2,4,0.25,41,4,8,0,0.0,0,0.1285714285714285,0.0285714285714285,1,0,1
2,18,0,2,2,3,0.3333333333333333,21,6,4,1,1.0,1,0.2037037037037037,0.1111111111111111,1,0,1
1,31,0,2,2,3,0.3333333333333333,49,9,9,0,0.0,0,0.2068965517241379,0.0459770114942528,2,0,1
1,23,4,3,2,3,0.3333333333333333,40,11,6,1,1.0,1,0.0169230769230769,0.0138461538461538,2,0,1
2,13,0,1,1,2,0.5,53,0,8,0,0.0,0,0.1351351351351351,0.0,2,0,1
2,17,0,2,2,3,0.3333333333333333,32,0,5,0,0.0,0,0.1228070175438596,0.0,3,0,1
2,23,0,2,2,3,0.3333333333333333,10,0,3,0,0.0,0,0.2439024390243902,0.0,0,0,1
1,22,2,3,3,4,0.25,10,0,2,1,1.0,1,0.0789473684210526,0.1447368421052631,0,0,1
2,9,0,1,1,2,0.5,19,7,3,0,0.0,0,0.1666666666666666,0.1944444444444444,0,0,1
2,8,0,1,1,2,0.5,60,2,11,0,0.0,0,0.1184210526315789,0.0131578947368421,0,0,1
1,18,0,2,2,3,0.3333333333333333,13,6,2,0,0.0,0,0.2631578947368421,0.1578947368421052,1,0,1
2,14,0,2,2,3,0.3333333333333333,52,8,8,0,0.0,0,0.1081081081081081,0.1081081081081081,3,0,1
2,14,0,1,1,2,0.5,19,6,6,0,0.0,0,0.2682926829268293,0.048780487804878,1,0,1
2,15,0,2,1,3,0.3333333333333333,70,1,10,0,0.0,0,0.1505376344086021,0.010752688172043,0,0,1
2,18,4,2,2,3,0.3333333333333333,12,3,2,0,0.0,0,0.1842105263157894,0.1052631578947368,0,0,1
2,21,0,2,2,3,0.3333333333333333,19,0,4,0,0.0,0,0.2708333333333333,0.0,1,0,1
2,18,0,2,2,3,0.3333333333333333,54,10,13,0,0.0,0,0.125,0.05,0,0,1
1,11,0,2,2,3,0.3333333333333333,11,8,3,0,0.0,0,0.1379310344827586,0.1034482758620689,0,0,1
2,11,0,1,1,2,0.5,1,0,1,7,0.1428571428571428,1,0.0393013100436681,0.0087336244541484,0,0,1
1,16,0,3,3,4,0.25,49,2,9,0,0.0,0,0.1388888888888889,0.0138888888888888,3,0,1
1,12,0,2,2,3,0.3333333333333333,13,0,2,1,1.0,1,0.1372549019607843,0.0980392156862745,0,0,1
1,16,0,2,2,3,0.3333333333333333,15,0,4,1,1.0,1,0.1914893617021276,0.0,1,0,1
1,27,0,2,2,3,0.3333333333333333,40,6,7,0,0.0,0,0.1891891891891892,0.054054054054054,2,0,1
1,12,0,1,1,2,0.5,1,0,1,0,0.0,0,0.45,0.0,0,0,1
2,13,0,2,2,3,0.3333333333333333,99,7,16,0,0.0,0,0.0833333333333333,0.0583333333333333,0,0,1
1,13,2,2,2,3,0.3333333333333333,23,0,4,0,0.0,0,0.1395348837209302,0.0465116279069767,0,0,1
2,10,0,1,1,2,0.5,36,8,9,0,0.0,0,0.1111111111111111,0.074074074074074,1,0,1
1,15,0,3,2,4,0.25,26,10,5,0,0.0,0,0.1458333333333333,0.0833333333333333,0,0,1
1,24,0,2,2,3,0.3333333333333333,45,6,10,0,0.0,0,0.2105263157894736,0.0526315789473684,0,0,1
1,19,0,2,2,3,0.3333333333333333,163,49,57,0,0.0,0,0.0582010582010582,0.0317460317460317,0,0,1
1,16,0,3,3,4,0.25,27,9,4,1,1.0,1,0.0518134715025906,0.0259067357512953,0,0,1
2,34,0,2,2,3,0.3333333333333333,65,0,11,0,0.0,0,0.2429906542056074,0.0,3,0,1
1,11,2,2,2,3,0.3333333333333333,20,6,4,0,0.0,0,0.1052631578947368,0.1578947368421052,0,0,1
1,18,0,2,2,3,0.3333333333333333,12,0,2,1,1.0,1,0.1486486486486486,0.1216216216216216,1,0,1
1,16,0,2,2,3,0.3333333333333333,141,46,25,0,0.0,0,0.048780487804878,0.1097560975609756,8,0,1
1,16,0,3,3,4,0.25,25,0,4,1,1.0,1,0.0338345864661654,0.0112781954887218,2,0,1
2,21,0,2,2,3,0.3333333333333333,35,0,4,0,0.0,0,0.21875,0.0,1,0,1
2,14,0,1,1,2,0.5,69,0,12,0,0.0,0,0.1098901098901098,0.0,1,0,1
1,17,0,2,2,3,0.3333333333333333,21,0,3,1,1.0,1,0.1311475409836065,0.0327868852459016,2,0,1
2,26,0,2,2,3,0.3333333333333333,57,6,7,0,0.0,0,0.1978021978021978,0.0659340659340659,3,0,1
2,9,0,1,1,2,0.5,45,1,7,0,0.0,0,0.1774193548387097,0.0161290322580645,1,0,1
2,19,0,3,3,4,0.25,105,0,12,0,0.0,0,0.2272727272727272,0.0,3,0,1
1,10,0,1,1,2,0.5,71,0,10,0,0.0,0,0.1136363636363636,0.0,1,0,1
1,14,0,1,1,2,0.5,1,0,1,1,1.0,1,0.303030303030303,0.0606060606060606,0,0,1
1,13,1,2,2,3,0.3333333333333333,11,0,2,0,0.0,0,0.1612903225806451,0.032258064516129,0,0,1
2,35,0,5,5,6,0.1666666666666666,18,1,4,0,0.0,0,0.1475409836065573,0.0163934426229508,0,0,1
2,17,0,2,2,3,0.3333333333333333,14,5,2,0,0.0,0,0.2307692307692307,0.1282051282051282,2,0,1
1,14,0,1,1,2,0.5,10,4,2,0,0.0,0,0.3225806451612903,0.1290322580645161,0,0,1
1,9,0,2,1,3,0.3333333333333333,9,5,2,0,0.0,0,0.16,0.2,0,0,1
2,19,0,2,2,3,0.3333333333333333,18,0,4,0,0.0,0,0.2444444444444444,0.0,0,0,1
2,14,0,1,1,2,0.5,22,1,5,0,0.0,0,0.25,0.0227272727272727,0,0,1
1,19,0,1,1,2,0.5,22,0,3,0,0.0,0,0.25,0.0,2,0,1
2,20,0,2,2,3,0.3333333333333333,71,13,11,0,0.0,0,0.1212121212121212,0.0404040404040404,0,0,1
1,30,0,2,2,3,0.3333333333333333,53,0,2,0,0.0,0,0.4444444444444444,0.0,1,0,1
1,16,0,1,1,2,0.5,8,0,2,1,1.0,1,0.1518987341772152,0.1265822784810126,0,0,1
2,12,0,2,2,3,0.3333333333333333,36,0,6,0,0.0,0,0.125,0.0,0,0,1
2,12,0,1,1,2,0.5,29,2,5,0,0.0,0,0.2040816326530612,0.0408163265306122,0,0,1
1,29,0,5,5,6,0.1666666666666666,50,6,8,0,0.0,0,0.1395348837209302,0.0697674418604651,2,0,1
2,21,0,3,3,4,0.25,59,5,8,0,0.0,0,0.1477272727272727,0.0568181818181818,3,0,1
2,15,0,2,2,3,0.3333333333333333,6,0,1,1,1.0,1,0.1538461538461538,0.0153846153846153,0,0,1
1,20,0,2,2,3,0.3333333333333333,29,5,5,0,0.0,0,0.2142857142857142,0.0892857142857142,4,0,1
1,18,0,3,3,4,0.25,10,0,2,1,1.0,1,0.1363636363636363,0.0681818181818181,0,0,1
2,14,0,1,1,2,0.5,14,0,3,0,0.0,0,0.2777777777777778,0.0,1,0,1
2,16,0,2,2,3,0.3333333333333333,23,0,3,0,0.0,0,0.2765957446808511,0.0,0,0,1
1,19,0,2,2,3,0.3333333333333333,13,0,2,0,0.0,0,0.3076923076923077,0.0,0,0,1
2,32,0,2,2,3,0.3333333333333333,68,6,8,0,0.0,0,0.1666666666666666,0.0462962962962962,3,0,1
1,7,0,1,1,2,0.5,20,4,3,0,0.0,0,0.2647058823529412,0.1176470588235294,1,0,1
2,15,0,2,2,3,0.3333333333333333,36,5,5,0,0.0,0,0.2372881355932203,0.0847457627118644,1,0,1
2,23,0,3,3,4,0.25,31,5,6,0,0.0,0,0.1935483870967742,0.0806451612903225,0,0,1
1,25,0,3,3,4,0.25,39,11,7,0,0.0,0,0.1408450704225352,0.056338028169014,1,0,1
1,25,0,2,2,3,0.3333333333333333,19,0,4,1,1.0,1,0.1237113402061855,0.1030927835051546,4,0,1
2,10,0,1,1,2,0.5,23,0,4,4,0.25,1,0.0833333333333333,0.0476190476190476,1,0,1
2,16,0,2,1,3,0.3333333333333333,99,4,13,0,0.0,0,0.1219512195121951,0.032520325203252,2,0,1
1,28,3,2,2,3,0.3333333333333333,22,0,3,1,1.0,1,0.1739130434782608,0.0760869565217391,3,0,1
1,8,0,1,1,2,0.5,18,7,3,0,0.0,0,0.1515151515151515,0.2121212121212121,0,0,1
1,19,0,1,1,2,0.5,19,3,3,0,0.0,0,0.2888888888888888,0.0666666666666666,2,0,1
2,12,1,2,2,3,0.3333333333333333,5,1,2,0,0.0,0,0.2,0.04,0,0,1
1,11,0,2,2,3,0.3333333333333333,1,0,1,1,1.0,1,0.0490797546012269,0.0613496932515337,5,0,1
2,17,0,2,2,3,0.3333333333333333,47,0,8,1,1.0,1,0.1428571428571428,0.0476190476190476,1,0,1
1,14,0,2,2,3,0.3333333333333333,7,0,2,0,0.0,0,0.2142857142857142,0.0,1,0,1
1,23,0,2,2,3,0.3333333333333333,126,5,27,0,0.0,0,0.0961538461538461,0.0128205128205128,0,0,1
1,18,0,2,2,3,0.3333333333333333,16,3,3,0,0.0,0,0.2682926829268293,0.073170731707317,0,0,1
1,22,0,2,2,3,0.3333333333333333,22,1,3,2,0.5,1,0.1341463414634146,0.0609756097560975,1,0,1
2,16,0,1,1,2,0.5,24,0,2,0,0.0,0,0.2916666666666667,0.0,1,0,1
2,21,0,2,2,3,0.3333333333333333,24,0,3,0,0.0,0,0.2452830188679245,0.0,4,0,1
1,13,5,2,2,3,0.3333333333333333,20,7,3,0,0.0,0,0.15,0.175,0,0,1
1,17,0,2,2,3,0.3333333333333333,16,1,3,1,1.0,1,0.1272727272727272,0.109090909090909,0,0,1
2,17,0,1,1,2,0.5,21,0,3,0,0.0,0,0.2826086956521739,0.0,0,0,1
1,18,0,2,2,3,0.3333333333333333,24,12,4,0,0.0,0,0.2040816326530612,0.1632653061224489,1,0,1
2,27,0,2,2,3,0.3333333333333333,84,5,9,0,0.0,0,0.1596638655462184,0.042016806722689,2,0,1
1,26,2,3,3,4,0.25,32,9,2,5,0.2,1,0.1926605504587156,0.0825688073394495,0,0,1
1,13,0,1,1,2,0.5,1,0,1,2,0.5,1,0.1666666666666666,0.1481481481481481,1,0,1
2,30,0,3,3,4,0.25,91,8,15,0,0.0,0,0.1007751937984496,0.0542635658914728,2,0,1
2,17,0,2,2,3,0.3333333333333333,19,2,3,0,0.0,0,0.2272727272727272,0.0454545454545454,1,0,1
2,14,0,2,2,3,0.3333333333333333,44,6,7,0,0.0,0,0.1212121212121212,0.0606060606060606,1,0,1
2,16,0,2,1,3,0.3333333333333333,85,22,28,1,1.0,1,0.119047619047619,0.0297619047619047,2,0,1
2,17,0,2,2,3,0.3333333333333333,29,0,6,2,0.5,1,0.1168831168831168,0.0389610389610389,2,0,1
1,18,0,2,2,3,0.3333333333333333,9,0,2,0,0.0,0,0.3235294117647059,0.0,0,0,1
1,14,0,2,2,3,0.3333333333333333,26,4,5,0,0.0,0,0.1489361702127659,0.0638297872340425,0,0,1
2,18,0,2,1,3,0.3333333333333333,97,11,14,0,0.0,0,0.1544715447154471,0.048780487804878,2,0,1
2,16,0,2,2,3,0.3333333333333333,12,0,2,0,0.0,0,0.2777777777777778,0.0,1,0,1
2,19,0,1,1,2,0.5,29,0,5,0,0.0,0,0.2857142857142857,0.0,0,0,1
2,8,0,1,1,2,0.5,14,7,3,0,0.0,0,0.1666666666666666,0.2333333333333333,0,0,1
2,22,0,2,2,3,0.3333333333333333,21,0,3,1,1.0,1,0.208955223880597,0.0597014925373134,0,0,1
1,16,0,3,3,4,0.25,14,0,3,1,1.0,1,0.109090909090909,0.1454545454545454,2,0,1
2,18,0,1,1,2,0.5,41,4,9,0,0.0,0,0.2238805970149253,0.0298507462686567,1,0,1
2,20,0,3,3,4,0.25,44,0,8,0,0.0,0,0.1527777777777778,0.0,1,0,1
1,16,0,3,3,4,0.25,35,0,4,1,1.0,1,0.1240875912408759,0.0364963503649635,2,0,1
2,22,6,2,2,3,0.3333333333333333,22,9,3,0,0.0,0,0.1153846153846153,0.173076923076923,4,0,1
1,10,0,2,2,3,0.3333333333333333,32,6,8,0,0.0,0,0.1224489795918367,0.0816326530612244,1,0,1
2,36,0,2,2,3,0.3333333333333333,38,6,7,0,0.0,0,0.2804878048780488,0.048780487804878,3,0,1
2,20,0,2,2,3,0.3333333333333333,59,1,9,0,0.0,0,0.160919540229885,0.0114942528735632,2,0,1
2,27,0,2,2,3,0.3333333333333333,1,0,1,1,1.0,1,0.2181818181818181,0.0909090909090909,1,0,1
1,21,0,2,2,3,0.3333333333333333,41,0,6,1,1.0,1,0.1666666666666666,0.0595238095238095,0,0,1
1,11,0,2,2,3,0.3333333333333333,15,0,3,2,0.5,1,0.0857142857142857,0.0714285714285714,1,0,1
1,21,0,2,2,3,0.3333333333333333,47,26,8,0,0.0,0,0.1710526315789473,0.131578947368421,1,0,1
2,9,0,1,1,2,0.5,16,0,4,0,0.0,0,0.2121212121212121,0.0,1,0,1
2,13,0,2,2,3,0.3333333333333333,42,4,7,0,0.0,0,0.1746031746031746,0.0634920634920634,2,0,1
2,25,0,2,2,3,0.3333333333333333,55,0,11,0,0.0,0,0.1931818181818181,0.0,4,0,1
2,19,0,2,1,3,0.3333333333333333,18,4,2,0,0.0,0,0.2222222222222222,0.0888888888888888,1,0,1
1,17,0,1,1,2,0.5,9,0,2,1,1.0,1,0.1805555555555555,0.0694444444444444,0,0,1
1,18,0,3,3,4,0.25,10,0,2,1,1.0,1,0.05,0.05,0,0,1
1,18,0,2,2,3,0.3333333333333333,27,12,4,0,0.0,0,0.1923076923076923,0.173076923076923,1,0,1
1,31,0,4,3,5,0.2,18,0,3,4,0.25,1,0.0336700336700336,0.0067340067340067,3,0,1
1,10,0,1,1,2,0.5,7,1,2,0,0.0,0,0.25,0.0416666666666666,0,0,1
1,13,0,1,1,2,0.5,1,0,1,0,0.0,0,0.4761904761904761,0.0,0,0,1
1,19,0,3,2,4,0.25,27,1,4,0,0.0,0,0.1698113207547169,0.0188679245283018,3,0,1
1,12,0,1,1,2,0.5,29,6,1,0,0.0,0,0.1666666666666666,0.0208333333333333,1,0,1
2,9,0,1,1,2,0.5,55,0,7,1,1.0,1,0.1052631578947368,0.1473684210526315,1,0,1
1,20,0,2,2,3,0.3333333333333333,37,8,7,0,0.0,0,0.171875,0.0625,1,0,1
2,24,1,1,1,2,0.5,9,0,3,0,0.0,0,0.4634146341463415,0.024390243902439,1,0,1
1,39,14,3,1,3,0.3333333333333333,29,0,5,2,0.5,1,0.0802919708029197,0.0218978102189781,1,0,1
2,21,0,2,2,3,0.3333333333333333,38,0,7,0,0.0,0,0.1940298507462686,0.0,0,0,1
1,16,0,3,3,4,0.25,12,6,2,0,0.0,0,0.1142857142857142,0.1714285714285714,1,0,1
1,17,0,4,4,5,0.2,16,0,3,1,1.0,1,0.0769230769230769,0.0512820512820512,1,0,1
1,22,0,3,2,4,0.25,36,9,7,0,0.0,0,0.1692307692307692,0.0923076923076923,0,0,1
1,16,0,2,2,3,0.3333333333333333,19,6,5,0,0.0,0,0.1904761904761904,0.0714285714285714,0,0,1
1,17,0,2,2,3,0.3333333333333333,41,6,8,0,0.0,0,0.1692307692307692,0.0615384615384615,1,0,1
2,19,0,2,2,3,0.3333333333333333,12,0,2,1,1.0,1,0.1208791208791208,0.0439560439560439,1,0,1
1,15,0,1,1,2,0.5,10,4,3,0,0.0,0,0.34375,0.125,0,0,1
1,18,0,2,2,3,0.3333333333333333,13,0,3,1,1.0,1,0.1282051282051282,0.1025641025641025,1,0,1
1,26,7,2,2,3,0.3333333333333333,61,14,6,0,0.0,0,0.1595744680851064,0.0851063829787234,2,0,1
2,11,0,1,1,2,0.5,25,0,5,0,0.0,0,0.1590909090909091,0.0,3,0,1
1,19,0,2,2,3,0.3333333333333333,6,0,1,0,0.0,0,0.21875,0.0,0,0,1
1,12,0,3,2,4,0.25,15,4,3,0,0.0,0,0.1176470588235294,0.1176470588235294,1,0,1
1,11,1,1,1,2,0.5,34,17,7,0,0.0,0,0.1153846153846153,0.1538461538461538,1,0,1
2,27,0,2,2,3,0.3333333333333333,37,8,7,0,0.0,0,0.2638888888888889,0.0555555555555555,1,0,1
1,18,0,1,1,2,0.5,166,1,26,0,0.0,0,0.0732984293193717,0.0052356020942408,2,0,1
1,12,0,2,2,3,0.3333333333333333,19,1,3,0,0.0,0,0.1842105263157894,0.0263157894736842,0,0,1
1,10,0,1,1,2,0.5,10,0,2,1,1.0,1,0.1538461538461538,0.0961538461538461,1,0,1
2,26,0,2,2,3,0.3333333333333333,60,9,9,0,0.0,0,0.1276595744680851,0.0957446808510638,4,0,1
2,23,0,4,1,5,0.2,17,0,4,0,0.0,0,0.1458333333333333,0.0,0,0,1
1,22,0,2,2,3,0.3333333333333333,30,0,4,1,1.0,1,0.1111111111111111,0.0202020202020202,2,0,1
1,17,0,2,2,3,0.3333333333333333,14,0,3,0,0.0,0,0.2368421052631578,0.0,0,0,1
2,21,0,2,2,3,0.3333333333333333,60,15,13,0,0.0,0,0.1123595505617977,0.1123595505617977,2,0,1
1,19,0,3,3,4,0.25,22,0,3,1,1.0,1,0.1325301204819277,0.0602409638554216,1,0,1
1,18,3,2,2,3,0.3333333333333333,37,13,5,0,0.0,0,0.2258064516129032,0.1290322580645161,0,0,1
1,22,0,2,2,3,0.3333333333333333,6,0,1,0,0.0,0,0.3142857142857143,0.0,0,0,1
1,18,0,1,1,2,0.5,25,3,6,0,0.0,0,0.28,0.04,2,0,1
1,9,0,1,1,2,0.5,1,0,1,0,0.0,0,0.3529411764705882,0.0,0,0,1
2,18,0,2,2,3,0.3333333333333333,96,10,13,0,0.0,0,0.0983606557377049,0.081967213114754,2,0,1
1,24,0,3,3,4,0.25,13,0,2,1,1.0,1,0.1142857142857142,0.0571428571428571,2,0,1
1,13,0,1,1,2,0.5,21,0,4,0,0.0,0,0.2439024390243902,0.0,1,0,1
1,9,0,1,1,2,0.5,26,3,4,0,0.0,0,0.2142857142857142,0.0714285714285714,0,0,1
2,23,0,3,3,4,0.25,32,12,6,2,0.5,1,0.0362537764350453,0.0151057401812688,1,0,1
1,18,0,3,3,4,0.25,34,8,8,0,0.0,0,0.1186440677966101,0.0847457627118644,0,0,1
2,20,0,3,3,4,0.25,6,0,1,1,1.0,1,0.1698113207547169,0.0,0,0,1
1,20,0,2,2,3,0.3333333333333333,67,1,14,0,0.0,0,0.1276595744680851,0.0106382978723404,3,0,1
1,19,0,1,1,2,0.5,17,0,2,0,0.0,0,0.2790697674418604,0.0,1,0,1
1,23,0,3,3,4,0.25,16,4,2,0,0.0,0,0.217391304347826,0.0869565217391304,0,0,1
2,19,0,3,3,4,0.25,36,4,6,0,0.0,0,0.1587301587301587,0.0634920634920634,0,0,1
2,10,0,1,1,2,0.5,39,11,9,0,0.0,0,0.1228070175438596,0.0701754385964912,0,0,1
1,7,0,1,1,2,0.5,67,2,12,0,0.0,0,0.1481481481481481,0.0246913580246913,0,0,1
1,21,0,2,2,3,0.3333333333333333,27,6,5,0,0.0,0,0.2363636363636363,0.0727272727272727,1,0,1
1,32,0,4,3,5,0.2,4,2,2,0,0.0,0,0.2325581395348837,0.0465116279069767,2,0,1
1,14,0,1,1,2,0.5,28,4,6,0,0.0,0,0.2040816326530612,0.0816326530612244,1,0,1
1,23,0,3,2,4,0.25,40,14,9,0,0.0,0,0.1,0.0571428571428571,1,0,1
1,14,0,2,2,3,0.3333333333333333,4,0,1,3,0.3333333333333333,1,0.1217391304347826,0.017391304347826,1,0,1
1,19,2,2,2,3,0.3333333333333333,36,1,6,0,0.0,0,0.1129032258064516,0.0161290322580645,1,0,1
2,47,0,3,3,4,0.25,8,0,2,14,0.0714285714285714,1,0.0507246376811594,0.0169082125603864,8,0,1
2,17,0,2,2,3,0.3333333333333333,53,6,6,0,0.0,0,0.1666666666666666,0.0769230769230769,1,0,1
2,13,0,3,3,4,0.25,95,4,11,0,0.0,0,0.1120689655172413,0.0344827586206896,2,0,1
1,20,0,2,2,3,0.3333333333333333,9,6,3,0,0.0,0,0.3611111111111111,0.1111111111111111,0,0,1
2,17,1,2,2,3,0.3333333333333333,19,3,5,0,0.0,0,0.2045454545454545,0.0454545454545454,3,0,1
2,18,0,2,2,3,0.3333333333333333,41,0,6,0,0.0,0,0.1343283582089552,0.0,0,0,1
2,18,0,2,1,3,0.3333333333333333,12,7,2,0,0.0,0,0.2105263157894736,0.1842105263157894,2,0,1
1,14,0,2,2,3,0.3333333333333333,18,0,3,1,1.0,1,0.1632653061224489,0.0,0,0,1
1,12,0,2,2,3,0.3333333333333333,21,3,3,0,0.0,0,0.2,0.075,0,0,1
2,16,0,2,2,3,0.3333333333333333,84,0,11,0,0.0,0,0.1296296296296296,0.0,4,0,1
1,23,0,2,2,3,0.3333333333333333,19,0,3,0,0.0,0,0.3265306122448979,0.0,0,0,1
1,13,0,1,1,2,0.5,1,0,1,1,1.0,1,0.2857142857142857,0.2571428571428571,0,0,1
2,23,0,2,1,3,0.3333333333333333,30,3,7,0,0.0,0,0.2131147540983606,0.0327868852459016,0,0,1
2,13,0,2,2,3,0.3333333333333333,33,0,5,0,0.0,0,0.1666666666666666,0.0,4,0,1
2,10,0,1,1,2,0.5,209,43,72,0,0.0,0,0.0308370044052863,0.0176211453744493,0,0,1
2,36,0,4,3,5,0.2,14,0,2,3,0.3333333333333333,1,0.072463768115942,0.0217391304347826,2,0,1
2,16,0,1,1,2,0.5,17,0,4,0,0.0,0,0.2926829268292683,0.0,1,0,1
1,11,0,1,1,2,0.5,24,1,5,0,0.0,0,0.1904761904761904,0.0238095238095238,2,0,1
1,20,0,3,3,4,0.25,1,0,1,1,1.0,1,0.1346153846153846,0.0,0,0,1
1,8,5,1,1,2,0.5,13,0,2,1,1.0,1,0.2352941176470588,0.1470588235294117,1,0,1
1,20,0,3,3,4,0.25,18,4,3,0,0.0,0,0.2,0.0888888888888888,0,0,1
1,9,0,2,2,3,0.3333333333333333,24,3,4,0,0.0,0,0.125,0.025,0,0,1
1,22,0,2,2,3,0.3333333333333333,1,0,1,1,1.0,1,0.3414634146341463,0.048780487804878,1,0,1
2,19,0,2,2,3,0.3333333333333333,58,5,9,0,0.0,0,0.1294117647058823,0.0588235294117647,1,0,1
2,23,0,2,2,3,0.3333333333333333,47,2,8,0,0.0,0,0.1923076923076923,0.0256410256410256,2,0,1
1,12,0,2,1,3,0.3333333333333333,23,0,6,0,0.0,0,0.1428571428571428,0.0,0,0,1
2,23,0,3,2,4,0.25,77,4,10,0,0.0,0,0.1296296296296296,0.037037037037037,1,0,1
1,15,0,1,1,2,0.5,22,0,3,0,0.0,0,0.2727272727272727,0.0,0,0,1
2,14,0,2,2,3,0.3333333333333333,45,5,6,0,0.0,0,0.1940298507462686,0.0746268656716417,0,0,1
1,16,4,2,2,3,0.3333333333333333,37,4,6,0,0.0,0,0.1166666666666666,0.0666666666666666,2,0,1
1,22,0,3,3,4,0.25,25,9,4,0,0.0,0,0.1481481481481481,0.1481481481481481,1,0,1
1,17,0,4,4,5,0.2,16,0,3,1,1.0,1,0.075,0.0583333333333333,1,0,1
1,25,0,3,3,4,0.25,39,11,7,0,0.0,0,0.1408450704225352,0.056338028169014,1,0,1
1,22,0,3,3,4,0.25,20,3,4,0,0.0,0,0.1632653061224489,0.0612244897959183,1,0,1
1,33,0,2,2,3,0.3333333333333333,1,0,1,0,0.0,0,0.5609756097560976,0.0,2,0,1
2,20,0,1,1,2,0.5,16,0,3,0,0.0,0,0.3636363636363636,0.0,4,0,1
2,19,0,2,2,3,0.3333333333333333,8,0,1,1,1.0,1,0.0380952380952381,0.019047619047619,2,0,1
1,15,0,3,2,4,0.25,15,0,2,4,0.25,1,0.0970873786407767,0.0776699029126213,1,0,1
2,20,0,1,1,2,0.5,35,0,5,0,0.0,0,0.2539682539682539,0.0,1,0,1
2,27,0,1,1,2,0.5,34,1,7,0,0.0,0,0.3333333333333333,0.0144927536231884,3,0,1
1,23,0,1,1,2,0.5,157,45,45,0,0.0,0,0.1016042780748663,0.0320855614973262,3,0,1
2,32,0,1,1,2,0.5,94,5,18,0,0.0,0,0.208955223880597,0.0223880597014925,4,0,1
2,24,0,2,2,3,0.3333333333333333,37,0,8,0,0.0,0,0.2463768115942029,0.0,1,0,1
2,23,0,1,1,2,0.5,60,0,9,0,0.0,0,0.2087912087912088,0.0,3,0,1
2,21,0,2,2,3,0.3333333333333333,32,0,5,0,0.0,0,0.2131147540983606,0.0,2,0,1
2,21,0,1,1,2,0.5,97,0,13,0,0.0,0,0.1349206349206349,0.0,4,0,1
1,20,0,2,2,3,0.3333333333333333,9,6,3,0,0.0,0,0.3333333333333333,0.1111111111111111,1,0,1
2,19,0,3,3,4,0.25,9,0,2,8,0.125,1,0.0462962962962962,0.0092592592592592,2,0,1
1,10,0,1,1,2,0.5,3,0,2,1,1.0,1,0.3142857142857143,0.0571428571428571,1,0,1
2,14,0,2,2,3,0.3333333333333333,25,7,4,1,1.0,1,0.1296296296296296,0.1111111111111111,2,0,1
2,16,2,3,3,4,0.25,37,4,6,1,1.0,1,0.1267605633802817,0.0845070422535211,1,0,1
1,24,0,2,2,3,0.3333333333333333,14,0,3,1,1.0,1,0.1041666666666666,0.09375,1,0,1
2,22,0,2,2,3,0.3333333333333333,9,0,2,0,0.0,0,0.358974358974359,0.0,1,0,1
2,16,0,1,1,2,0.5,12,0,1,1,1.0,1,0.0845070422535211,0.0140845070422535,3,0,1
2,15,0,1,1,2,0.5,114,33,39,0,0.0,0,0.0802919708029197,0.0291970802919708,1,0,1
1,18,0,3,3,4,0.25,40,6,7,0,0.0,0,0.1076923076923077,0.0615384615384615,0,0,1
1,26,0,2,2,3,0.3333333333333333,15,0,3,1,1.0,1,0.2307692307692307,0.0384615384615384,2,0,1
2,15,0,2,2,3,0.3333333333333333,84,5,13,0,0.0,0,0.0747663551401869,0.0467289719626168,3,0,1
1,12,1,2,2,3,0.3333333333333333,10,0,2,1,1.0,1,0.0757575757575757,0.1363636363636363,1,0,1
1,15,0,2,2,3,0.3333333333333333,43,0,6,0,0.0,0,0.2153846153846154,0.0,1,0,1
1,14,2,2,2,3,0.3333333333333333,14,0,2,0,0.0,0,0.2285714285714285,0.0571428571428571,0,0,1
2,17,0,1,1,2,0.5,30,0,5,0,0.0,0,0.2363636363636363,0.0,0,0,1
1,23,0,2,2,3,0.3333333333333333,51,8,10,0,0.0,0,0.1975308641975308,0.0493827160493827,1,0,1
2,22,0,2,2,3,0.3333333333333333,37,0,6,0,0.0,0,0.2238805970149253,0.0,0,0,1
2,16,0,3,2,4,0.25,11,3,3,0,0.0,0,0.1428571428571428,0.0857142857142857,0,0,1
2,16,0,2,2,3,0.3333333333333333,10,0,2,1,1.0,1,0.119047619047619,0.0357142857142857,0,0,1
1,18,0,2,2,3,0.3333333333333333,25,7,3,0,0.0,0,0.22,0.14,1,0,1
1,39,0,6,2,7,0.1428571428571428,17,0,3,0,0.0,0,0.1269841269841269,0.0,0,0,1
1,37,0,5,2,4,0.25,1,0,1,0,0.0,0,0.4222222222222222,0.0,0,0,1
2,24,0,3,2,4,0.25,31,8,5,1,1.0,1,0.0174326465927099,0.0079239302694136,1,0,1
2,36,0,1,1,2,0.5,45,0,8,0,0.0,0,0.3595505617977528,0.0,2,0,1
